location,corr_coeff_min,negative_correlation_time_delay,corr_coeff_max,positive_correlation_time_delay,signal_length,column_name
Jamaica,-0.36439237814887215,570,0.26545033684558694,-1,624,H6_Facial Coverings
Guyana,-0.3642109800400996,530,0.3067158467079814,-1,624,C3_Cancel public events
Guyana,-0.36421098004009955,530,0.30671584670798147,-1,624,C2_Flag
Brazil,-0.3638970799548042,481,0.42094032140142684,-1,624,H1_Public information campaigns
Kenya,-0.3638484773591588,0,0.20028891613048014,-451,624,C2_Flag
Kenya,-0.3638484773591588,0,0.20028891613048014,-451,624,C4_Flag
San Marino,-0.36383009713446707,126,0.4248149632364947,-24,624,C2_Workplace closing
Pakistan,-0.36348321653877574,155,0.19994511478841392,-5,624,C1_School closing
Cyprus,-0.36345918369355645,541,0.11379515791678667,-496,624,C8_International travel controls
Bolivia,-0.36342963319114047,0,0.26868144631032514,-458,624,C1_Flag
Greece,-0.363149952486922,300,0.17898293174082072,-104,624,H6_Flag
South Sudan,-0.36286678949734347,54,0.39979895121183445,-43,624,C4_Restrictions on gatherings
Japan,-0.36280886165665055,562,0.1041548181405086,-153,624,C1_School closing
Luxembourg,-0.3627688065085863,281,0.34444453904004996,-11,624,H8_Protection of elderly people
Moldova,-0.3627029599171057,46,0.20804141374673302,-199,624,C5_Close public transport
Egypt,-0.3626711530893482,362,0.5138898997957961,-17,624,E1_Flag
Canada,-0.3626368832513134,315,0.6233136934791355,-8,624,C6_Stay at home requirements
Barbados,-0.36262573714960317,365,0.2213042065691086,-1,624,C2_Workplace closing
France,-0.36260555381197757,411,0.2837822237414632,-1,624,E1_Income support
Dominica,-0.3625993344851083,285,0.011284835369834541,-1,624,C1_Flag
Iran,-0.3622671595489994,486,0.06879719614425167,-280,624,H3_Contact tracing
Dominican Republic,-0.36224294664054685,339,0.16387701419770717,-1,624,C5_Close public transport
Iraq,-0.36218068739542075,227,0.2833924389992861,-240,624,C8_International travel controls
Greece,-0.36193124933698734,426,0.5185854437823618,-1,624,C2_Workplace closing
Austria,-0.36176287513977284,206,0.5650365678877082,-11,624,E1_Flag
France,-0.3617307025782803,428,0.18380968096015218,-1,624,H8_Protection of elderly people
Nepal,-0.3612381605205066,474,0.45281122599103263,-1,624,H6_Facial Coverings
Suriname,-0.36115422365759364,198,0.43456651458190665,-1,624,C5_Close public transport
Bahrain,-0.3609940803226056,143,0.19664722502719173,-270,624,C1_School closing
Ireland,-0.36096503641106925,353,0.3300233724383761,-1,624,C8_International travel controls
Angola,-0.3609611748851818,0,0.15700877635226312,-367,624,E1_Income support
Angola,-0.36085335031401256,300,0.1529671602360366,-55,624,C5_Flag
Belize,-0.3607394758438647,43,0.2121221966253544,-167,624,C7_Flag
Bosnia and Herzegovina,-0.3606702516042333,416,0.15139065642301464,-57,624,C2_Workplace closing
Guyana,-0.36035593060278104,530,0.2616572421277593,-1,624,C4_Restrictions on gatherings
France,-0.35994441659192333,0,0.1789351616212134,-352,624,E2_Debt/contract relief
Andorra,-0.3594419817061844,263,0.42545867271355575,-2,624,C3_Cancel public events
France,-0.35924546474885816,411,0.28525971436473685,-1,624,C8_International travel controls
Gabon,-0.35915336124936575,398,0.15282076241655998,-2,624,stringency_index
Myanmar,-0.35913447485395733,148,0.04868488243273223,-166,624,H2_Testing policy
Guyana,-0.3590759770615213,539,0.29152059462140295,-1,624,E2_Debt/contract relief
Hungary,-0.35896751138697236,413,0.6062325058730141,-4,624,C2_Workplace closing
Kenya,-0.35894941306512995,294,0.2832516852764211,-14,624,C3_Cancel public events
Bahamas,-0.3588313197538367,5,0.21829726623342072,-448,624,C1_School closing
Guatemala,-0.35814640667716646,547,0.1209584551257102,-560,624,C5_Close public transport
Georgia,-0.35813647970128576,551,0.4153693815216335,-5,624,H6_Facial Coverings
Eswatini,-0.3581289044765214,551,0.46522529365662874,-15,624,H2_Testing policy
Andorra,-0.3580457445930763,263,0.3621544702014696,-43,624,H2_Testing policy
Cyprus,-0.3580049007449417,251,0.07817796232220872,-41,624,C3_Flag
Peru,-0.3580013354374044,4,0.12675565756610194,-421,624,C7_Flag
Tunisia,-0.35791858035894836,341,0.32210010298804626,-2,624,H8_Protection of elderly people
Netherlands,-0.35781088132237093,0,0.36904989758884993,-314,624,H3_Contact tracing
Trinidad and Tobago,-0.35780195438418355,482,0.5168207092310579,-56,624,C5_Close public transport
Brazil,-0.3575907276304709,467,0.39196574110427174,-1,624,stringency_index
Peru,-0.3572725081913344,412,0.3210427152986823,-1,624,E1_Income support
Greece,-0.35726188388724955,168,0.14884614000910107,-235,624,C6_Flag
Bolivia,-0.3569993515208305,0,0.3178468621400316,-458,624,C6_Flag
Liechtenstein,-0.3569846617263068,7,0.15270386933974067,-339,624,E3_Fiscal measures
Laos,-0.35696736921122457,547,0.26013288748661334,-1,624,E1_Income support
Zimbabwe,-0.3566425215521781,526,0.25899120172884404,-1,624,C7_Restrictions on internal movement
Algeria,-0.3566241166127837,530,0.3984548520661576,-1,624,H2_Testing policy
Trinidad and Tobago,-0.35660655635490257,272,0.12042980007742482,-1,624,E1_Income support
Azerbaijan,-0.35638519244696587,308,0.07450933753196136,-30,624,C6_Stay at home requirements
Australia,-0.3563750420956403,170,0.34371019642031514,-1,624,C6_Stay at home requirements
Seychelles,-0.3562866665104642,402,0.5018260371346851,-12,624,H6_Facial Coverings
Panama,-0.3562662466284186,329,0.1880704677410216,-286,624,C8_International travel controls
South Africa,-0.35615678722439614,527,0.22070355372882497,-7,624,C2_Workplace closing
Angola,-0.35610528573343037,0,0.2762296717538773,-434,624,C1_School closing
Jordan,-0.3560873626102171,323,0.07561695934635695,-115,624,C5_Flag
Greece,-0.3557158833525365,550,0.14090373603480505,-525,624,H8_Protection of elderly people
Greece,-0.35559860773249913,397,0.5375549273585578,-1,624,H6_Facial Coverings
Panama,-0.355551691031179,335,0.31961985080896904,-250,624,C5_Close public transport
India,-0.3554720918007951,116,0.19667958251767834,-413,624,C3_Flag
Dominican Republic,-0.3551996413314679,329,0.41149668956667873,-1,624,H2_Testing policy
Brunei,-0.3550519248784509,584,0.3493881738869685,-1,624,C3_Cancel public events
Pakistan,-0.3550429501863168,440,0.4629521657400124,-1,624,C4_Restrictions on gatherings
Japan,-0.35503375645741836,425,0.39776387821370446,-1,624,C6_Flag
Indonesia,-0.3549827892204802,364,0.4961189322004136,-1,624,E1_Income support
Luxembourg,-0.3548028098765036,288,0.1181652306781176,-1,624,E1_Income support
Russia,-0.3547805157430375,112,0.20030165705909084,-1,624,C6_Stay at home requirements
Romania,-0.3546535724977969,144,0.5877952337316803,-28,624,C7_Restrictions on internal movement
Tunisia,-0.35423695158278445,264,0.10360160891726758,-167,624,H3_Contact tracing
Peru,-0.3540797325649523,414,0.31126573718079037,-1,624,C3_Cancel public events
Algeria,-0.35354684462938857,517,0.4649575301140488,-1,624,H6_Facial Coverings
Gabon,-0.3533373813408912,385,0.2013369916486936,-1,624,C7_Restrictions on internal movement
Rwanda,-0.3527789818879413,210,0.14497266707986153,-309,624,C7_Flag
Seychelles,-0.3527218280593093,480,0.12807518057732667,-469,624,E1_Income support
Lebanon,-0.35266651026865364,418,0.44371396444951844,-1,624,C1_School closing
Pakistan,-0.35266626581924104,148,0.3165778515794527,-1,624,stringency_index
Norway,-0.3524811840389887,574,0.5404453307685833,-1,624,H2_Testing policy
Kuwait,-0.35247814340641836,424,0.6139719646618023,-1,624,H3_Contact tracing
Italy,-0.35246097442599855,293,0.37310553916950145,-138,624,H8_Protection of elderly people
Sweden,-0.3523385864770492,341,0.22943387149177089,-1,624,H2_Testing policy
Uruguay,-0.3521460852116373,323,0.6010699153347557,-1,624,C4_Restrictions on gatherings
Mexico,-0.35206676042310475,551,0.4253171816256606,-3,624,C3_Cancel public events
Mauritania,-0.3518527131115803,83,0.23826103223196382,-476,624,H3_Contact tracing
Peru,-0.3517798364029786,414,0.3353124704804743,-1,624,C4_Restrictions on gatherings
Croatia,-0.35160601756746823,295,0.058277296124676914,-338,624,E1_Income support
Hungary,-0.3509667735092271,222,0.5751131103756014,-132,624,H2_Testing policy
France,-0.3508765285984453,427,0.2258060626159881,-1,624,C4_Restrictions on gatherings
Dominican Republic,-0.3508672311865479,339,0.4399567134917141,-1,624,C1_School closing
Russia,-0.3507200911831597,42,0.21641490759265755,-343,624,C5_Close public transport
Japan,-0.3507164742984301,308,0.3148143546774187,-11,624,C7_Flag
Turkey,-0.3506476054905543,419,0.2795411334282944,-51,624,C7_Restrictions on internal movement
Senegal,-0.35063679665404557,59,0.1896841248104385,-277,624,H8_Flag
Senegal,-0.35063679665404557,59,0.1896841248104385,-277,624,C6_Flag
Bhutan,-0.35055393576663146,463,0.3498406480414088,-1,624,H2_Testing policy
Senegal,-0.35053061321464885,531,0.07965192290094675,-444,624,stringency_index
Croatia,-0.3505032109406316,24,0.13779352953191226,-338,624,C6_Stay at home requirements
Sudan,-0.3499082826947826,20,0.27523003087751063,-239,624,C6_Flag
Cuba,-0.3496913415998912,35,0.14321224231558874,-286,624,C8_International travel controls
Namibia,-0.34956715617476364,505,0.3731487686701463,-16,624,C6_Stay at home requirements
Oman,-0.3492293971760184,126,0.2134431352419654,-338,624,C2_Flag
Austria,-0.34890908068936705,281,0.4070493823222766,-9,624,C3_Cancel public events
Italy,-0.348901796858508,72,0.2640044763839162,-61,624,C7_Flag
Slovakia,-0.34887072575199524,363,0.43326339538840475,-2,624,C4_Restrictions on gatherings
Jamaica,-0.34880567453989986,570,0.30140913705032735,-1,624,C7_Flag
Guinea,-0.34869172830543343,184,0.20427286467670683,-216,624,C4_Flag
Bosnia and Herzegovina,-0.34843755385174263,403,0.29450502310699017,-1,624,H6_Facial Coverings
San Marino,-0.34806368072290655,118,0.5919341601188949,-22,624,H8_Protection of elderly people
Luxembourg,-0.34790828556559816,271,0.24564929445188927,-12,624,H6_Facial Coverings
Bolivia,-0.34765679686914874,389,0.4614931216090611,-1,624,H3_Contact tracing
Denmark,-0.3475961174458258,293,0.5270373602646166,-1,624,H6_Facial Coverings
Luxembourg,-0.3473653340467299,288,0.2018917990193831,-1,624,E2_Debt/contract relief
Thailand,-0.34714058917972984,497,0.4023030623244867,-1,624,C5_Flag
Algeria,-0.34699563147657536,517,0.35842846320126354,-1,624,E2_Debt/contract relief
Rwanda,-0.34678416999440703,12,0.10495759793243702,-497,624,C7_Restrictions on internal movement
Pakistan,-0.34673999607437334,206,0.27762992550819315,-400,624,C4_Flag
Vietnam,-0.3466300981907328,548,0.05312257611179264,-32,624,E2_Debt/contract relief
Philippines,-0.346625280590938,549,0.21110092682374645,-1,624,C5_Close public transport
Peru,-0.34647725175050686,434,0.33908236703143296,-1,624,stringency_index
Kazakhstan,-0.3464584519257065,486,0.10440834110123927,-5,624,H6_Flag
Cyprus,-0.3464302362505716,539,0.08869546173028092,-10,624,stringency_index
Morocco,-0.3461606858188388,287,0.2827503568687561,-173,624,C7_Flag
Norway,-0.3458829008239528,424,0.45120410829055385,-6,624,C3_Cancel public events
Eswatini,-0.34547390378829246,55,0.12036346681472758,-462,624,C3_Cancel public events
Peru,-0.3453702259482522,393,0.39887485902140446,-1,624,H6_Facial Coverings
Guyana,-0.34525297924961373,539,0.324468820473902,-1,624,C6_Stay at home requirements
Ecuador,-0.3451810936911523,104,0.40583481261296694,-32,624,H4_Emergency investment in healthcare
Malaysia,-0.34517544491533547,77,0.052062038702608046,-525,624,H1_Public information campaigns
Kuwait,-0.34516732034766234,472,0.48532283926236064,-1,624,C7_Flag
Serbia,-0.345046179082682,425,0.18003398719533806,-10,624,stringency_index
Paraguay,-0.3447912654852021,0,0.1940903591637454,-297,624,C7_Restrictions on internal movement
Italy,-0.3447086295519877,294,0.5077753597904848,-3,624,stringency_index
Peru,-0.344391057378409,421,0.2936767152343414,-1,624,H1_Public information campaigns
Myanmar,-0.34400163295164066,145,0.13320320224843313,-359,624,C2_Flag
Suriname,-0.3439933853879034,239,0.1816809569719259,-272,624,C8_International travel controls
Poland,-0.34396742065196234,411,0.5561536600690252,-4,624,C4_Restrictions on gatherings
Guatemala,-0.34391534267862545,516,0.19530847328975046,-504,624,E1_Income support
Hungary,-0.3436806223288335,0,0.1482886802413946,-335,624,C7_Restrictions on internal movement
South Africa,-0.34367518562957045,515,0.2152520989144199,-1,624,E2_Debt/contract relief
Costa Rica,-0.3434391566550756,460,0.47010206493448575,-1,624,H6_Facial Coverings
Monaco,-0.3433111060215351,268,0.1835501904174294,-90,624,H2_Testing policy
Brazil,-0.34316728918943007,470,0.47731407812366017,-1,624,C3_Cancel public events
Tunisia,-0.34308817096907374,329,0.35624775940750897,-3,624,stringency_index
Australia,-0.3429910231357494,79,0.1022870512475847,-203,624,E1_Income support
Cyprus,-0.3428824988901447,543,0.09364997459552989,-9,624,C3_Cancel public events
Pakistan,-0.3425024197680764,440,0.49387361984816525,-1,624,C3_Cancel public events
Turkey,-0.3424640580381306,429,0.1089379367196036,-518,624,C1_School closing
South Sudan,-0.342355726261074,345,0.20555840412206489,-43,624,H6_Facial Coverings
Honduras,-0.34226717133674345,544,0.3338918171732503,-1,624,C1_School closing
Honduras,-0.34226717133674345,544,0.3338918171732502,-1,624,C3_Cancel public events
Costa Rica,-0.3421982020109115,494,0.4101360462534768,-1,624,C4_Restrictions on gatherings
Bhutan,-0.3421715144648791,481,0.31358514179369845,-1,624,C6_Stay at home requirements
Honduras,-0.34209786430779165,543,0.3417463150814534,-1,624,C7_Restrictions on internal movement
Honduras,-0.34209786430779165,543,0.3417463150814534,-1,624,C4_Restrictions on gatherings
Myanmar,-0.34203834995532767,539,0.4206969756099439,-1,624,E1_Income support
Morocco,-0.3420024624876161,558,0.35457659435361083,-1,624,E1_Income support
Chile,-0.34199507138937496,441,0.5406121521831788,-1,624,E2_Debt/contract relief
Russia,-0.34190622459003933,322,0.3705105140395067,-1,624,C2_Workplace closing
Slovakia,-0.34146503682836565,162,0.7148118708123589,-16,624,C6_Stay at home requirements
Australia,-0.3414536987592486,565,0.11917595878548252,-43,624,H2_Testing policy
Oman,-0.34138762441819404,485,0.18007156076790548,-10,624,C4_Restrictions on gatherings
Oman,-0.34138762441819404,485,0.18007156076790548,-10,624,C3_Cancel public events
Bosnia and Herzegovina,-0.3411382398212793,416,0.1306911794149232,-1,624,C3_Cancel public events
Suriname,-0.3408827319044924,548,0.34811686482946963,-2,624,stringency_index
Serbia,-0.34081011003746686,321,0.4250055392297951,-133,624,H2_Testing policy
Russia,-0.3407452014971235,55,0.3633010410623085,-257,624,C3_Flag
Azerbaijan,-0.3403300726746483,292,0.30094561410243276,-23,624,C2_Workplace closing
Romania,-0.3402862104225859,280,0.43307340343780915,-1,624,C2_Workplace closing
Tunisia,-0.3400648107211283,536,0.08559789512718208,-505,624,C1_School closing
Lithuania,-0.34003432346423873,308,0.3832381113743914,-13,624,stringency_index
France,-0.339726639039132,294,0.1543281526381516,-1,624,H3_Contact tracing
Iraq,-0.33968986009684315,205,0.7473579704917919,-1,624,H2_Testing policy
United Kingdom,-0.33944866960622405,356,0.27898461293901555,-28,624,C6_Flag
Liechtenstein,-0.3393509572538875,285,0.38454098024864514,-112,624,H6_Facial Coverings
Iran,-0.3392763311730307,445,0.11976652803252961,-547,624,C3_Flag
Togo,-0.3392463560362006,60,0.12641483506511586,-477,624,C1_School closing
Mexico,-0.3391922593912325,551,0.44708312209298334,-3,624,C6_Stay at home requirements
Ireland,-0.33918888201180236,366,0.19744923209953233,-1,624,C3_Cancel public events
Bolivia,-0.3391122795497499,180,0.37635991020894227,-47,624,E2_Debt/contract relief
Azerbaijan,-0.3390724900283986,23,0.27250792026845494,-259,624,C2_Flag
Bulgaria,-0.33903430868856316,293,0.5320654311903961,-8,624,C2_Workplace closing
Honduras,-0.3387750174831897,525,0.3856163947174871,-1,624,E2_Debt/contract relief
Bahamas,-0.33873402303776556,217,0.260631452416008,-2,624,E1_Income support
Dominican Republic,-0.33841831761567587,339,0.28105814328224876,-1,624,C2_Workplace closing
Bahrain,-0.33819726218359075,180,0.39143657868471354,-101,624,H7_Vaccination policy
Azerbaijan,-0.3377738384685346,240,0.17397218766053987,-267,624,E1_Flag
Lithuania,-0.3376117239619355,119,0.46445155082811845,-1,624,C3_Cancel public events
United Kingdom,-0.337460426484571,538,0.4974155536679371,-1,624,H6_Facial Coverings
Ireland,-0.33719058278210695,365,0.30663311934454396,-8,624,C2_Workplace closing
Brazil,-0.33715365464652364,467,0.4955680800157506,-1,624,C2_Workplace closing
Israel,-0.3370324023198319,345,0.2314122427588766,-32,624,H6_Facial Coverings
Slovenia,-0.3367989373211966,327,0.12103654080995928,-511,624,C8_International travel controls
Venezuela,-0.3360802461738665,500,0.4086472968088636,-1,624,C2_Workplace closing
Eswatini,-0.3359417814995576,5,0.12025655315399134,-73,624,E2_Debt/contract relief
Botswana,-0.33592442361585034,529,0.11652811863197148,-1,624,C5_Flag
Bahamas,-0.33581759640747477,0,0.12233618730089092,-417,624,C6_Flag
Bhutan,-0.33580509214308824,484,0.046271204684265224,-231,624,C8_International travel controls
Laos,-0.3355180038699969,477,0.2658783953596566,-1,624,H2_Testing policy
Lithuania,-0.3353961310541717,309,0.4256614697764146,-15,624,C4_Restrictions on gatherings
Norway,-0.33514826486869687,424,0.3433076762246086,-18,624,stringency_index
Gabon,-0.33510850581879714,383,0.21312509299664534,-1,624,H2_Testing policy
United Kingdom,-0.33493570834785374,271,0.49121068264372936,-1,624,C8_International travel controls
